,gene,freq
1,QKI,12
2,ZBTB20,11
3,BCL2L11,10
4,DENND1B,10
5,NUFIP2,10
6,TBL1XR1,10
7,TNRC6B,10
8,BRWD1,9
9,CPEB2,9
10,EPC1,9
11,GAREM1,9
12,INO80D,9
13,MAPK8,9
14,OTUD4,9
15,TP53INP1,9
16,UBN2,9
17,ZBTB18,9
18,ZNF704,9
19,AFF4,8
20,AGO1,8
21,CCNT2,8
22,CPEB3,8
23,E2F7,8
24,GALNT7,8
25,HIPK3,8
26,JARID2,8
27,KCNK10,8
28,KLF7,8
29,MAP3K20,8
30,NACC2,8
31,NFATC3,8
32,NFIA,8
33,RAP2C,8
34,RICTOR,8
35,RORA,8
36,SCAI,8
37,SCN3A,8
38,SCN8A,8
39,SIX4,8
40,SOGA1,8
41,ZMAT3,8
42,AAK1,7
43,ACVR2B,7
44,ADAMTS6,7
45,ATXN1,7
46,BRWD3,7
47,BTAF1,7
48,CCDC6,7
49,CDK6,7
50,CFL2,7
51,CHIC1,7
52,CLOCK,7
53,CMTM4,7
54,CUX1,7
55,DCUN1D1,7
56,DLGAP1,7
57,DYNC1LI2,7
58,FAM91A1,7
59,FAT3,7
60,FBXL20,7
61,FRS2,7
62,GNAQ,7
63,GPATCH2L,7
64,IFFO2,7
65,ITPR1,7
66,LCOR,7
67,LDLRAD4,7
68,LRP2,7
69,LRP6,7
70,MAP3K9,7
71,MAPK1,7
72,MBNL3,7
73,NEUROD1,7
74,NEXMIF,7
75,NF1,7
76,NFAT5,7
77,NFATC2,7
78,PCGF5,7
79,PHIP,7
80,PPFIA2,7
81,PRKG1,7
82,PTEN,7
83,RAD23B,7
84,REEP1,7
85,REEP3,7
86,RUNX1T1,7
87,SEC24A,7
88,SNIP1,7
89,SPEN,7
90,TCIM,7
91,TET2,7
92,TRAF3,7
93,TSC1,7
94,USP44,7
95,WNK3,7
96,ZDHHC21,7
97,ZFHX3,7
98,ZNF609,7
99,ACSL4,6
100,ADAM10,6
101,ADAMTS3,6
102,AEBP2,6
103,AKT3,6
104,AMMECR1L,6
105,ARID1A,6
106,ATXN1L,6
107,BACH2,6
108,BBX,6
109,BCL11B,6
110,BMT2,6
111,C21orf91,6
112,C8orf44-SGK3,6
113,C9orf72,6
114,CACNB4,6
115,CADM2,6
116,CALU,6
117,CAPRIN1,6
118,CBX6,6
119,CCNJ,6
120,CCSER2,6
121,CD2AP,6
122,CDK19,6
123,CEP350,6
124,CHST1,6
125,CLCN5,6
126,DCLK1,6
127,DDX3X,6
128,DDX3Y,6
129,DENND6A,6
130,DGKH,6
131,DIP2C,6
132,DMXL2,6
133,DOLPP1,6
134,ELAVL4,6
135,ELL2,6
136,EML1,6
137,EML4,6
138,FAM126B,6
139,FBXO28,6
140,FERMT2,6
141,FXR1,6
142,FZD6,6
143,G3BP2,6
144,GJA1,6
145,GOLGA1,6
146,GOLGA4,6
147,GRB10,6
148,HIPK2,6
149,HS3ST5,6
150,IGF2R,6
151,IKZF2,6
152,IRS1,6
153,ITGB8,6
154,KBTBD8,6
155,KCNC2,6
156,KIF5B,6
157,KLF12,6
158,KMT2A,6
159,KMT5B,6
160,LAMC1,6
161,LAMP2,6
162,LCORL,6
163,LGI2,6
164,MAP3K2,6
165,MAP3K21,6
166,MARCH6,6
167,MBTPS2,6
168,MED13,6
169,MEX3C,6
170,MFSD6,6
171,MIER3,6
172,MMD,6
173,MYLK4,6
174,MYO5A,6
175,NAA15,6
176,NAV3,6
177,NFIB,6
178,NOVA1,6
179,NTRK2,6
180,ONECUT2,6
181,OTUD3,6
182,PALM2,6
183,PCDH17,6
184,PDIK1L,6
185,PEX5L,6
186,PFN2,6
187,PHACTR2,6
188,PHTF2,6
189,PIK3CB,6
190,PIK3R1,6
191,PITPNM2,6
192,PLAG1,6
193,PLXNA4,6
194,PNISR,6
195,PPARGC1B,6
196,PPP1R2,6
197,PRKAA1,6
198,PRKAR2A,6
199,PSMD7,6
200,PTPN4,6
201,PTPRD,6
202,PTPRJ,6
203,RAB23,6
204,RAB30,6
205,RALGPS1,6
206,RAPH1,6
207,RASA1,6
208,RFX3,6
209,RFX7,6
210,RIC1,6
211,RIMBP2,6
212,RNF217,6
213,ROBO2,6
214,RUNX2,6
215,SAMD4A,6
216,SAMD8,6
217,SCN2A,6
218,SEL1L3,6
219,SEMA6D,6
220,SESTD1,6
221,SETD7,6
222,SGK1,6
223,SGK3,6
224,SH3PXD2A,6
225,SKI,6
226,SLC38A2,6
227,SLC39A10,6
228,SLC4A7,6
229,SNTB2,6
230,SOCS6,6
231,STIM2,6
232,STOX2,6
233,STX16,6
234,SYNPO2,6
235,TAB3,6
236,TAOK1,6
237,TCF4,6
238,TET3,6
239,TMCC1,6
240,TMEM170B,6
241,TMEM245,6
242,TOGARAM1,6
243,TRIM9,6
244,UNC5D,6
245,USP31,6
246,USP38,6
247,WWP1,6
248,ZBTB10,6
249,ZBTB34,6
250,ZBTB39,6
251,ZBTB46,6
252,ZCCHC2,6
253,ZMYM2,6
254,ZNF264,6
255,ZNF521,6
256,ZNF827,6
257,ABCG4,5
258,ABHD13,5
259,ABHD5,5
260,ACTR1A,5
261,ADAM19,5
262,AGO4,5
263,AK4,5
264,ANKIB1,5
265,AP1G1,5
266,ARID4B,5
267,ARMC8,5
268,ARPP19,5
269,ASB7,5
270,ATG14,5
271,ATP2A2,5
272,ATP2B2,5
273,ATP8A1,5
274,ATRN,5
275,AZIN1,5
276,BACE1,5
277,BAHD1,5
278,BCL9,5
279,BEND4,5
280,BMPR2,5
281,BNC2,5
282,BTBD7,5
283,BTG1,5
284,C16orf72,5
285,C5orf24,5
286,CAMSAP2,5
287,CAMTA1,5
288,CAND1,5
289,CARNMT1,5
290,CBFB,5
291,CBL,5
292,CBLB,5
293,CBX2,5
294,CCDC88A,5
295,CCNJL,5
296,CD80,5
297,CDC37L1,5
298,CDKL5,5
299,CEP55,5
300,CGGBP1,5
301,CHD2,5
302,CHD9,5
303,CNOT6L,5
304,COL19A1,5
305,COL4A3BP,5
306,CPEB1,5
307,CPNE8,5
308,CPSF6,5
309,CREBRF,5
310,CRISPLD1,5
311,CSF1,5
312,CSMD1,5
313,DAAM1,5
314,DCAF8,5
315,DCP1A,5
316,DDIT4,5
317,DICER1,5
318,DLG5,5
319,DPP8,5
320,DSEL,5
321,DSTYK,5
322,DYNLT3,5
323,DYRK2,5
324,ELAVL2,5
325,ELK4,5
326,ENTPD1,5
327,EPHB2,5
328,ETNK1,5
329,FAM160B1,5
330,FAM214A,5
331,FAM43A,5
332,FBXO33,5
333,FBXW7,5
334,FOXO3,5
335,FRYL,5
336,FUT9,5
337,GATAD2B,5
338,GLCE,5
339,GMNC,5
340,GRIN2A,5
341,HAS2,5
342,HBP1,5
343,HBS1L,5
344,HELZ,5
345,HPCAL4,5
346,ING2,5
347,ING3,5
348,INSIG1,5
349,ITGA6,5
350,ITPRIPL2,5
351,JAKMIP2,5
352,KALRN,5
353,KCNA4,5
354,KCNMA1,5
355,KDM5A,5
356,KIAA0355,5
357,KLHL28,5
358,KPNA3,5
359,LATS2,5
360,LIN28B,5
361,LMLN,5
362,LRRTM2,5
363,LUZP1,5
364,MAFK,5
365,MAP3K13,5
366,MARCH4,5
367,MARK1,5
368,MAST4,5
369,MBNL2,5
370,MDM4,5
371,MECP2,5
372,MED12L,5
373,MEF2A,5
374,MEOX2,5
375,MFHAS1,5
376,MIA3,5
377,MIB1,5
378,MICAL2,5
379,MIER1,5
380,MLLT6,5
381,MTDH,5
382,MTF2,5
383,MTMR3,5
384,MYB,5
385,MYCL,5
386,NAA25,5
387,NCKAP5,5
388,NECAP1,5
389,NECTIN1,5
390,NFIC,5
391,NOL4L,5
392,NPAS3,5
393,NRBP1,5
394,NRP2,5
395,NSD1,5
396,NSG1,5
397,NUCKS1,5
398,OCRL,5
399,OXR1,5
400,PCDHA1,5
401,PCDHA10,5
402,PCDHA11,5
403,PCDHA12,5
404,PCDHA13,5
405,PCDHA2,5
406,PCDHA3,5
407,PCDHA4,5
408,PCDHA5,5
409,PCDHA6,5
410,PCDHA7,5
411,PCDHA8,5
412,PCDHA9,5
413,PCDHAC1,5
414,PCDHAC2,5
415,PCNX1,5
416,PDE4D,5
417,PDE7A,5
418,PDK3,5
419,PDS5B,5
420,PEAK1,5
421,PGM2L1,5
422,PHF13,5
423,PHF20,5
424,PHF3,5
425,PHF6,5
426,PLCB1,5
427,PLEKHA1,5
428,PLPPR4,5
429,PLXNC1,5
430,POU2F1,5
431,PPM1A,5
432,PPM1D,5
433,PPM1E,5
434,PPP1R12A,5
435,PPP6C,5
436,PPP6R3,5
437,PPTC7,5
438,PRDM11,5
439,PSD3,5
440,PSMF1,5
441,PTBP3,5
442,PTCH1,5
443,PTPRK,5
444,PURA,5
445,RAB14,5
446,RAB4B,5
447,RAI14,5
448,RAP1B,5
449,RAP2B,5
450,RAPGEFL1,5
451,RARB,5
452,RASGEF1B,5
453,RBM12,5
454,RBMS1,5
455,RBPJ,5
456,RC3H1,5
457,RCOR1,5
458,RLIM,5
459,RNF213,5
460,RNF44,5
461,ROR1,5
462,RPS6KA3,5
463,RYBP,5
464,SALL1,5
465,SAP30L,5
466,SBNO1,5
467,SCN9A,5
468,SCUBE3,5
469,SEPT11,5
470,SESN3,5
471,SETD5,5
472,SGMS2,5
473,SIDT2,5
474,SKIL,5
475,SLC11A2,5
476,SLC1A2,5
477,SLC36A1,5
478,SLC4A4,5
479,SLC7A6,5
480,SMARCA2,5
481,SMURF1,5
482,SNAI1,5
483,SNRK,5
484,SOCS5,5
485,SOX4,5
486,SOX6,5
487,SPIRE1,5
488,SPRED1,5
489,SPTY2D1,5
490,ST6GAL2,5
491,STAG2,5
492,STC1,5
493,STIMATE,5
494,STRN3,5
495,SV2C,5
496,SYT4,5
497,TDG,5
498,TEAD1,5
499,TENT5A,5
500,TGFBR3,5
501,TMEFF1,5
502,TNIK,5
503,TNRC6C,5
504,TULP4,5
505,UBAC1,5
506,UBE2D3,5
507,UBE2J1,5
508,UBE2K,5
509,UBE2V1,5
510,UBN1,5
511,UHMK1,5
512,UNC13A,5
513,UNC5C,5
514,USP49,5
515,VKORC1L1,5
516,WASL,5
517,WDR26,5
518,WEE1,5
519,XPO4,5
520,XPR1,5
521,ZBTB41,5
522,ZBTB7A,5
523,ZC3H12C,5
524,ZCCHC3,5
525,ZDHHC23,5
526,ZEB2,5
527,ZFYVE26,5
528,ZHX1,5
529,ZNF217,5
530,ZNF518A,5
531,ZNF644,5
532,ZNRF2,5
533,ABCA1,4
534,ABCB5,4
535,ABCC5,4
536,ABL2,4
537,ABTB2,4
538,ACVR2A,4
539,ADAM12,4
540,ADAMTS5,4
541,ADAMTSL3,4
542,ADGRA2,4
543,ADO,4
544,ADRB1,4
545,ADSS,4
546,AFF1,4
547,AGO3,4
548,AKAP11,4
549,AMER1,4
550,AMMECR1,4
551,AMOT,4
552,AMOTL1,4
553,ANKRD13B,4
554,ANKRD13C,4
555,ANKRD28,4
556,ANO3,4
557,AP1S3,4
558,APP,4
559,APPL1,4
560,ARAP2,4
561,ARFIP1,4
562,ARHGAP12,4
563,ARHGAP32,4
564,ARID1B,4
565,ARID5B,4
566,ARIH1,4
567,ARRDC3,4
568,ARRDC4,4
569,ATAD2B,4
570,ATG16L1,4
571,ATG5,4
572,ATRX,4
573,ATXN7,4
574,AVL9,4
575,B3GNT5,4
576,B4GALT1,4
577,BCAT1,4
578,BCL11A,4
579,BCL2,4
580,BICD2,4
581,BPTF,4
582,BTG2,4
583,BTLA,4
584,C5orf30,4
585,CA8,4
586,CABLES2,4
587,CACNA1C,4
588,CACNB2,4
589,CACUL1,4
590,CASD1,4
591,CASK,4
592,CAST,4
593,CASTOR2,4
594,CASZ1,4
595,CC2D1B,4
596,CCND2,4
597,CCND3,4
598,CCNE2,4
599,CCSER1,4
600,CDC23,4
601,CDC42,4
602,CDHR1,4
603,CDK17,4
604,CDK8,4
605,CELSR3,4
606,CEP170,4
607,CEP85L,4
608,CHL1,4
609,CHORDC1,4
610,CLCN3,4
611,CLCN4,4
612,CLTC,4
613,CMPK1,4
614,CNOT4,4
615,CNOT6,4
616,CNR1,4
617,CNTN3,4
618,CNTNAP1,4
619,COL12A1,4
620,CPD,4
621,CPEB4,4
622,CREBL2,4
623,CRKL,4
624,CTDSPL,4
625,CUL2,4
626,CUL3,4
627,CXADR,4
628,CYB561,4
629,DACH1,4
630,DAZAP2,4
631,DCAF10,4
632,DCAF7,4
633,DCBLD2,4
634,DCN,4
635,DCP2,4
636,DCUN1D3,4
637,DCX,4
638,DDX6,4
639,DENND4A,4
640,DENR,4
641,DESI2,4
642,DIPK1A,4
643,DIPK2A,4
644,DIXDC1,4
645,DLG2,4
646,DLL1,4
647,DLL4,4
648,DNAJA2,4
649,DNAJB4,4
650,DNAJC16,4
651,DNAJC27,4
652,DNMT3A,4
653,DOCK4,4
654,DPYSL2,4
655,DPYSL5,4
656,DYRK1A,4
657,E2F3,4
658,EBF2,4
659,EBF3,4
660,EDC3,4
661,EDEM3,4
662,EFNA5,4
663,EFNB2,4
664,EIF5,4
665,EIF5A2,4
666,ELL,4
667,ELMOD2,4
668,ELMSAN1,4
669,ENPP4,4
670,EPB41L5,4
671,EPC2,4
672,EPG5,4
673,EPHA7,4
674,ERC2,4
675,ERLIN2,4
676,EVI5,4
677,EXOC5,4
678,EYA1,4
679,FAM110B,4
680,FAM135A,4
681,FAM49A,4
682,FAM81A,4
683,FARP1,4
684,FAXC,4
685,FBXO32,4
686,FEM1C,4
687,FGFR1,4
688,FMR1,4
689,FNDC3A,4
690,FNDC3B,4
691,FRMD6,4
692,FRMPD1,4
693,FRZB,4
694,FZD3,4
695,G0S2,4
696,GAB1,4
697,GALNT1,4
698,GFPT2,4
699,GFRA1,4
700,GID4,4
701,GIGYF2,4
702,GLCCI1,4
703,GNA12,4
704,GNAT1,4
705,GNPDA2,4
706,GOLT1B,4
707,GPATCH2,4
708,GPCPD1,4
709,GPR158,4
710,GPR180,4
711,GRAMD2B,4
712,GRIA2,4
713,GRM3,4
714,GRSF1,4
715,GSKIP,4
716,GTF2A1,4
717,GTF2H1,4
718,HCFC2,4
719,HECTD1,4
720,HECTD2,4
721,HECW1,4
722,HEPHL1,4
723,HERC3,4
724,HNRNPF,4
725,HOMER1,4
726,HOOK3,4
727,HS2ST1,4
728,HTR1F,4
729,IGF1R,4
730,IGSF3,4
731,IKBKB,4
732,IKZF1,4
733,IL6ST,4
734,ILDR2,4
735,IPO5,4
736,IPO7,4
737,IREB2,4
738,IRF2BP2,4
739,ITGA8,4
740,JOSD1,4
741,KCNQ5,4
742,KCTD1,4
743,KCTD8,4
744,KDM2A,4
745,KIAA0408,4
746,KIAA1147,4
747,KIAA2026,4
748,KIF13A,4
749,KIF1B,4
750,KIF5C,4
751,KL,4
752,KLHL15,4
753,KLHL3,4
754,KPNA1,4
755,LARP4,4
756,LATS1,4
757,LCLAT1,4
758,LIMCH1,4
759,LOX,4
760,LPGAT1,4
761,LPP,4
762,LRCH1,4
763,LRIG1,4
764,LRRC8B,4
765,LRRFIP2,4
766,LSM11,4
767,LYN,4
768,LYPLAL1,4
769,MAML1,4
770,MAP1B,4
771,MAP3K1,4
772,MAP3K4,4
773,MAP3K7,4
774,MAPRE1,4
775,MASP1,4
776,MBNL1,4
777,MCL1,4
778,ME1,4
779,MED26,4
780,MEX3B,4
781,MIGA1,4
782,MINDY2,4
783,MLXIP,4
784,MOCS3,4
785,MON2,4
786,MPP7,4
787,MRTFB,4
788,MSANTD3-TMEFF1,4
789,MSI2,4
790,MTCL1,4
791,MTF1,4
792,MTMR12,4
793,MTMR4,4
794,MXD1,4
795,MYBL1,4
796,N4BP2,4
797,NAV1,4
798,NCALD,4
799,NCOA3,4
800,NEBL,4
801,NECTIN3,4
802,NEFL,4
803,NHLH2,4
804,NIPA1,4
805,NLK,4
806,NR2C2,4
807,NR5A2,4
808,NR6A1,4
809,NRARP,4
810,NRK,4
811,ODAPH,4
812,OMG,4
813,ORC4,4
814,OSBPL6,4
815,PAFAH1B1,4
816,PAG1,4
817,PARVA,4
818,PAX3,4
819,PAXBP1,4
820,PCBP4,4
821,PCDH7,4
822,PCGF3,4
823,PCLO,4
824,PDE3B,4
825,PDE5A,4
826,PGR,4
827,PHF20L1,4
828,PI15,4
829,PIGA,4
830,PIK3CA,4
831,PIKFYVE,4
832,PIP4P2,4
833,PLAGL2,4
834,PLEKHB2,4
835,PLPP3,4
836,PLPP6,4
837,PLXDC2,4
838,PLXNA2,4
839,PON2,4
840,PPP2R5C,4
841,PRDM1,4
842,PRICKLE2,4
843,PRKAA2,4
844,PROSER1,4
845,PROX1,4
846,PRR11,4
847,PRR14L,4
848,PRRC2C,4
849,PRTG,4
850,PRUNE2,4
851,PSMA5,4
852,PTAR1,4
853,PTGFRN,4
854,PTP4A1,4
855,PTPN14,4
856,PURG,4
857,PXDN,4
858,RAB1A,4
859,RAB9B,4
860,RALA,4
861,RAP1A,4
862,RAPGEF4,4
863,RASEF,4
864,RBFOX2,4
865,RBM20,4
866,RCOR3,4
867,REPS2,4
868,REST,4
869,RGL1,4
870,RGS1,4
871,RGS8,4
872,RNF111,4
873,RNF165,4
874,RNF38,4
875,RPL22,4
876,RPS6KA5,4
877,RPS6KA6,4
878,RPS6KB1,4
879,RRAS2,4
880,RTN3,4
881,RTN4,4
882,RUNDC3B,4
883,SALL4,4
884,SAR1B,4
885,SATB2,4
886,SCML1,4
887,SCN1A,4
888,SEC22C,4
889,SEH1L,4
890,SEMA3A,4
891,SEMA6A,4
892,SEPT8,4
893,SERINC5,4
894,SESN1,4
895,SETD3,4
896,SFMBT1,4
897,SGCD,4
898,SH2B3,4
899,SH3TC2,4
900,SIK1,4
901,SIK1B,4
902,SINHCAF,4
903,SIRT1,4
904,SLAIN2,4
905,SLC12A2,4
906,SLC24A3,4
907,SLC25A36,4
908,SLC25A37,4
909,SLC38A7,4
910,SLC4A8,4
911,SLC6A4,4
912,SLC7A11,4
913,SLC9A6,4
914,SLC9A8,4
915,SMAD7,4
916,SMAP1,4
917,SMIM13,4
918,SNPH,4
919,SNX16,4
920,SNX18,4
921,SNX27,4
922,SON,4
923,SOS2,4
924,SOX11,4
925,SOX5,4
926,SOX9,4
927,SP4,4
928,SPAST,4
929,SPHK2,4
930,SRP72,4
931,SRPK1,4
932,SRPRA,4
933,SRSF10,4
934,SRSF7,4
935,ST8SIA3,4
936,ST8SIA4,4
937,STEAP2,4
938,STK35,4
939,STK39,4
940,STX17,4
941,STXBP5,4
942,SUZ12,4
943,SYN2,4
944,SYNJ1,4
945,SYPL1,4
946,SZRD1,4
947,TAF4B,4
948,TAF5,4
949,TASP1,4
950,TBPL1,4
951,TECPR2,4
952,TENM1,4
953,TENM3,4
954,TENT2,4
955,TEX2,4
956,TFCP2L1,4
957,TGIF2,4
958,TIAM1,4
959,TLE4,4
960,TLL1,4
961,TMEM121B,4
962,TMEM135,4
963,TMEM136,4
964,TMEM159,4
965,TMEM178B,4
966,TMEM255A,4
967,TMEM33,4
968,TMEM43,4
969,TMEM87A,4
970,TMOD2,4
971,TNKS,4
972,TNPO1,4
973,TRAF6,4
974,TRAK2,4
975,TRIM33,4
976,TRIM36,4
977,TRIM37,4
978,TRMT9B,4
979,TTC14,4
980,TTYH3,4
981,TVP23C,4
982,TWF1,4
983,UBE3C,4
984,UBE4B,4
985,UBFD1,4
986,UBL3,4
987,UBR3,4
988,UNC80,4
989,UNKL,4
990,USP12,4
991,USP3,4
992,USP37,4
993,USP42,4
994,USP46,4
995,USP9X,4
996,VAMP1,4
997,VPS13C,4
998,WDFY3,4
999,WDR20,4
1000,WDR33,4
1001,WDR47,4
1002,WIPF1,4
1003,WWC1,4
1004,XYLT1,4
1005,YOD1,4
1006,YTHDC1,4
1007,YTHDF3,4
1008,ZBTB11,4
1009,ZBTB44,4
1010,ZC2HC1A,4
1011,ZDHHC15,4
1012,ZER1,4
1013,ZFC3H1,4
1014,ZFHX4,4
1015,ZFP91,4
1016,ZFPM2,4
1017,ZFX,4
1018,ZFY,4
1019,ZNF225,4
1020,ZNF275,4
1021,ZNF367,4
1022,ZNF385B,4
1023,ZNF451,4
1024,ZNF469,4
1025,ZNF548,4
1026,ZNF699,4
1027,ZNF711,4
1028,ZNF800,4
1029,ZNRF3,4
1030,ABCC9,3
1031,ABI2,3
1032,ABL1,3
1033,ABRAXAS2,3
1034,ACOX1,3
1035,ACSL1,3
1036,ACTC1,3
1037,ACTR2,3
1038,ACVR1,3
1039,ADAM22,3
1040,ADAM23,3
1041,ADAM9,3
1042,ADAMTS10,3
1043,ADAMTS9,3
1044,ADAMTSL1,3
1045,ADAP1,3
1046,ADCYAP1,3
1047,ADGRB3,3
1048,ADRA1A,3
1049,ADRB2,3
1050,AFF3,3
1051,AGFG1,3
1052,AGGF1,3
1053,AGPS,3
1054,AKAIN1,3
1055,AKAP13,3
1056,AKAP5,3
1057,ALPK3,3
1058,AMER2,3
1059,ANKRD11,3
1060,ANKRD17,3
1061,ANKRD29,3
1062,ANKRD60,3
1063,ANKS1A,3
1064,ANLN,3
1065,ANO5,3
1066,ANOS1,3
1067,ANP32E,3
1068,AP4E1,3
1069,APC,3
1070,APLP2,3
1071,AR,3
1072,ARF4,3
1073,ARFGEF1,3
1074,ARFGEF2,3
1075,ARHGAP21,3
1076,ARHGAP24,3
1077,ARHGAP29,3
1078,ARHGAP5,3
1079,ARHGEF12,3
1080,ARID2,3
1081,ARID4A,3
1082,ARL2,3
1083,ARMH4,3
1084,ASCC3,3
1085,ASH1L,3
1086,ASPH,3
1087,ATF2,3
1088,ATG12,3
1089,ATG13,3
1090,ATG2B,3
1091,ATP13A3,3
1092,ATP1B1,3
1093,ATP1B4,3
1094,ATP6V1B2,3
1095,ATP7A,3
1096,ATRNL1,3
1097,ATXN7L1,3
1098,ATXN7L3B,3
1099,AUNIP,3
1100,AXIN2,3
1101,B4GALT5,3
1102,B4GALT6,3
1103,BAG4,3
1104,BAHCC1,3
1105,BARD1,3
1106,BCL7A,3
1107,BCL9L,3
1108,BDNF,3
1109,BDP1,3
1110,BHLHE41,3
1111,BLCAP,3
1112,BMP3,3
1113,BMP6,3
1114,BMPR1A,3
1115,BMPR1B,3
1116,BNC1,3
1117,BNIP2,3
1118,BNIP3L,3
1119,BRAP,3
1120,BSN,3
1121,BTRC,3
1122,BVES,3
1123,C11orf24,3
1124,C11orf87,3
1125,C15orf40,3
1126,C1orf21,3
1127,C1orf226,3
1128,C22orf39,3
1129,C2orf42,3
1130,C5orf63,3
1131,C6orf222,3
1132,CAB39,3
1133,CACHD1,3
1134,CACNA1B,3
1135,CACNA1E,3
1136,CACNA2D1,3
1137,CADM1,3
1138,CALCR,3
1139,CALCRL,3
1140,CALD1,3
1141,CAMK1D,3
1142,CAMK2D,3
1143,CAMK4,3
1144,CAMKK2,3
1145,CAMSAP1,3
1146,CAPZA1,3
1147,CARD10,3
1148,CBFA2T3,3
1149,CBLL1,3
1150,CBX4,3
1151,CBY1,3
1152,CCDC117,3
1153,CCDC126,3
1154,CCDC179,3
1155,CCDC186,3
1156,CCDC81,3
1157,CCDC97,3
1158,CCND1,3
1159,CCNT1,3
1160,CCNYL1,3
1161,CD47,3
1162,CDC14A,3
1163,CDC42BPA,3
1164,CDC42SE2,3
1165,CDCA4,3
1166,CDCA7,3
1167,CDH11,3
1168,CDS2,3
1169,CDV3,3
1170,CEMIP,3
1171,CEP41,3
1172,CEP97,3
1173,CERS2,3
1174,CFAP97,3
1175,CHD1,3
1176,CHD6,3
1177,CHEK1,3
1178,CHFR,3
1179,CHRNB2,3
1180,CLASP1,3
1181,CLIP1,3
1182,CLMN,3
1183,CLVS2,3
1184,CNIH1,3
1185,CNKSR2,3
1186,COG5,3
1187,COL11A1,3
1188,COL25A1,3
1189,COL5A1,3
1190,COP1,3
1191,COPS7B,3
1192,CPSF7,3
1193,CRACR2B,3
1194,CREB5,3
1195,CREG1,3
1196,CRTC1,3
1197,CSDE1,3
1198,CSNK1A1,3
1199,CSNK1G1,3
1200,CSNK1G3,3
1201,CTCFL,3
1202,CTDSPL2,3
1203,CTNND2,3
1204,CXorf40A,3
1205,CYB561D1,3
1206,CYB5B,3
1207,CYFIP2,3
1208,CYLD,3
1209,DACT1,3
1210,DAG1,3
1211,DBT,3
1212,DCAF5,3
1213,DCUN1D4,3
1214,DEDD,3
1215,DEF8,3
1216,DEPDC4,3
1217,DESI1,3
1218,DGKD,3
1219,DIO2,3
1220,DLEU7,3
1221,DLGAP4,3
1222,DMTF1,3
1223,DNAJA1,3
1224,DNAJC24,3
1225,DNAL1,3
1226,DOCK3,3
1227,DOCK9,3
1228,DOK5,3
1229,DPY19L1,3
1230,DPY19L4,3
1231,DRD1,3
1232,DSE,3
1233,DSG2,3
1234,DTNA,3
1235,DUSP9,3
1236,DYNC1I1,3
1237,DYRK1B,3
1238,E2F8,3
1239,EDA,3
1240,EDN1,3
1241,EDNRA,3
1242,EEA1,3
1243,EED,3
1244,EFNA3,3
1245,EFR3A,3
1246,EIF4E2,3
1247,ELK3,3
1248,ELMO2,3
1249,ELOA,3
1250,ELOC,3
1251,ELOVL4,3
1252,ELOVL5,3
1253,EMB,3
1254,EML6,3
1255,EN2,3
1256,ENAH,3
1257,ENTPD7,3
1258,EPB41L4B,3
1259,EPM2AIP1,3
1260,ERBIN,3
1261,ERC1,3
1262,ERCC4,3
1263,ERRFI1,3
1264,ESPN,3
1265,ESRP1,3
1266,ESS2,3
1267,ESYT3,3
1268,EXOC3L2,3
1269,EXT2,3
1270,EXTL3,3
1271,EYA4,3
1272,EZH1,3
1273,F3,3
1274,FAM104A,3
1275,FAM110C,3
1276,FAM122B,3
1277,FAM133A,3
1278,FAM133B,3
1279,FAM155A,3
1280,FAM161A,3
1281,FAM167A,3
1282,FAM168A,3
1283,FAM210B,3
1284,FAM222B,3
1285,FAM227A,3
1286,FAM71F2,3
1287,FAM76B,3
1288,FAM83F,3
1289,FAM84B,3
1290,FASN,3
1291,FAT4,3
1292,FBXL17,3
1293,FBXO48,3
1294,FBXW11,3
1295,FCHSD1,3
1296,FGD6,3
1297,FGF2,3
1298,FGF7,3
1299,FGF9,3
1300,FKBP1A,3
1301,FKBP3,3
1302,FLCN,3
1303,FLVCR2,3
1304,FMC1,3
1305,FMNL3,3
1306,FNIP2,3
1307,FOSL1,3
1308,FOXD1,3
1309,FOXG1,3
1310,FOXP1,3
1311,FRAS1,3
1312,FRK,3
1313,FRMD4A,3
1314,FRY,3
1315,FSTL1,3
1316,FURIN,3
1317,FYN,3
1318,FYTTD1,3
1319,G2E3,3
1320,GABARAPL1,3
1321,GABRA1,3
1322,GABRA4,3
1323,GABRE,3
1324,GABRP,3
1325,GALNT13,3
1326,GALNT2,3
1327,GAP43,3
1328,GAS2L3,3
1329,GATM,3
1330,GCC2,3
1331,GCLC,3
1332,GCNT3,3
1333,GDF10,3
1334,GEN1,3
1335,GHSR,3
1336,GIGYF1,3
1337,GIT2,3
1338,GLI2,3
1339,GLT1D1,3
1340,GLUD1,3
1341,GNAI3,3
1342,GNB1,3
1343,GNB4,3
1344,GNPDA1,3
1345,GORASP1,3
1346,GPATCH8,3
1347,GPN1,3
1348,GPR161,3
1349,GPR26,3
1350,GPR85,3
1351,GRAMD1B,3
1352,GRB2,3
1353,GRHL1,3
1354,GRID2,3
1355,GRIP1,3
1356,GRK3,3
1357,GRM1,3
1358,GRM4,3
1359,GRM5,3
1360,GRM7,3
1361,GSK3B,3
1362,GTF3C3,3
1363,GUCY1A1,3
1364,HAPLN1,3
1365,HAS3,3
1366,HDAC9,3
1367,HEG1,3
1368,HGF,3
1369,HIC2,3
1370,HIPK1,3
